trial_id,trial_type,condition,chain_index,initial_hypothesis,final_hypothesis,final_length,response_type,additive_moves,subtractive_moves,accuracy
A3,additive,p_add=0.5_steps=500_temp=1.0,9,square,,0,subtractive,36,37,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,10,square,square,1,nochange,37,37,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,11,square,,0,subtractive,30,31,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,12,square,,0,subtractive,24,25,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,13,square,,0,subtractive,22,23,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,14,square,,0,subtractive,25,26,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,15,square,,0,subtractive,25,26,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,16,square,,0,subtractive,17,18,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,17,square,,0,subtractive,27,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,18,square,square,1,nochange,29,29,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,19,square,,0,subtractive,27,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,20,square,,0,subtractive,29,30,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,21,square,square,1,nochange,34,34,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,22,square,,0,subtractive,25,26,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,23,square,,0,subtractive,27,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,24,square,,0,subtractive,33,34,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,25,square,,0,subtractive,30,31,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,26,square,,0,subtractive,27,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,27,square,,0,subtractive,25,26,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,28,square,,0,subtractive,18,19,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,29,square,,0,subtractive,32,33,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,30,square,,0,subtractive,34,35,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,31,square,square,1,nochange,25,25,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,32,square,,0,subtractive,27,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,33,square,square,1,nochange,28,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,34,square,,0,subtractive,24,25,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,35,square,,0,subtractive,23,24,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,36,square,,0,subtractive,29,30,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,37,square,,0,subtractive,36,37,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,38,square,,0,subtractive,32,33,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,39,square,square,1,nochange,35,35,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,40,square,,0,subtractive,27,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,41,square,,0,subtractive,26,27,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,42,square,,0,subtractive,29,30,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,43,square,,0,subtractive,28,29,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,44,square,,0,subtractive,24,25,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,45,square,,0,subtractive,21,22,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,46,square,,0,subtractive,28,29,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,47,square,square,1,nochange,27,27,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,48,square,,0,subtractive,27,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,49,square,,0,subtractive,28,29,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,0,big;striped;circle,circle;striped,2,subtractive,44,45,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,1,big;striped;circle,striped;circle,2,subtractive,26,27,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,2,big;striped;circle,small,1,mixed,34,36,0.6666666666666666
S4,subtractive,p_add=0.5_steps=500_temp=1.0,3,big;striped;circle,circle;striped,2,subtractive,40,41,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,4,big;striped;circle,striped;circle;blue,3,mixed,37,37,0.8333333333333334
S4,subtractive,p_add=0.5_steps=500_temp=1.0,5,big;striped;circle,circle;striped,2,subtractive,32,33,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,6,big;striped;circle,circle;striped,2,subtractive,38,39,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,7,big;striped;circle,circle;striped,2,subtractive,31,32,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,8,big;striped;circle,circle;striped;big,3,nochange,51,51,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,9,big;striped;circle,striped;circle,2,subtractive,33,34,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,10,big;striped;circle,striped;circle;blue,3,mixed,35,35,0.8333333333333334
S4,subtractive,p_add=0.5_steps=500_temp=1.0,11,big;striped;circle,striped;circle,2,subtractive,35,36,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,12,big;striped;circle,circle;striped;big,3,nochange,44,44,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,13,big;striped;circle,striped;circle,2,subtractive,36,37,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,14,big;striped;circle,striped;circle,2,subtractive,35,36,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,15,big;striped;circle,striped;circle;big,3,nochange,30,30,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,16,big;striped;circle,circle;striped,2,subtractive,44,45,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,17,big;striped;circle,striped;circle;big,3,nochange,32,32,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,18,big;striped;circle,striped;circle,2,subtractive,30,31,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,19,big;striped;circle,circle;striped,2,subtractive,25,26,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,20,big;striped;circle,striped;circle,2,subtractive,25,26,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,21,big;striped;circle,circle;striped;big,3,nochange,32,32,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,22,big;striped;circle,circle;striped,2,subtractive,30,31,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,23,big;striped;circle,striped;circle,2,subtractive,63,64,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,24,big;striped;circle,circle;striped,2,subtractive,37,38,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,25,big;striped;circle,circle;striped,2,subtractive,42,43,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,26,big;striped;circle,circle;striped,2,subtractive,54,55,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,27,big;striped;circle,striped;circle,2,subtractive,30,31,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,28,big;striped;circle,circle;striped,2,subtractive,22,23,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,29,big;striped;circle,circle;striped;big,3,nochange,33,33,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,30,big;striped;circle,striped;circle,2,subtractive,24,25,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,31,big;striped;circle,circle;striped;big,3,nochange,33,33,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,32,big;striped;circle,striped;circle;blue,3,mixed,24,24,0.8333333333333334
S4,subtractive,p_add=0.5_steps=500_temp=1.0,33,big;striped;circle,circle;striped;big,3,nochange,25,25,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,34,big;striped;circle,striped;circle,2,subtractive,28,29,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,35,big;striped;circle,striped;circle,2,subtractive,44,45,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,36,big;striped;circle,striped;circle,2,subtractive,30,31,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,37,big;striped;circle,striped;circle,2,subtractive,33,34,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,38,big;striped;circle,striped;circle,2,subtractive,22,23,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,39,big;striped;circle,circle;striped,2,subtractive,25,26,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,40,big;striped;circle,striped;circle,2,subtractive,46,47,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,41,big;striped;circle,circle;striped;blue,3,mixed,54,54,0.8333333333333334
S4,subtractive,p_add=0.5_steps=500_temp=1.0,42,big;striped;circle,striped;circle,2,subtractive,36,37,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,43,big;striped;circle,striped;circle,2,subtractive,22,23,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,44,big;striped;circle,striped;circle,2,subtractive,34,35,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,45,big;striped;circle,circle;striped,2,subtractive,44,45,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,46,big;striped;circle,striped;circle,2,subtractive,27,28,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,47,big;striped;circle,striped;circle,2,subtractive,23,24,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,48,big;striped;circle,striped;circle,2,subtractive,24,25,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,49,big;striped;circle,circle;striped,2,subtractive,27,28,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,0,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,1,blue,,0,subtractive,29,30,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,2,blue,,0,subtractive,30,31,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,3,blue,,0,subtractive,30,31,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,4,blue,,0,subtractive,24,25,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,5,blue,,0,subtractive,24,25,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,6,blue,,0,subtractive,28,29,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,7,blue,,0,subtractive,23,24,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,8,blue,,0,subtractive,17,18,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,9,blue,,0,subtractive,28,29,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,10,blue,,0,subtractive,27,28,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,11,blue,,0,subtractive,26,27,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,12,blue,,0,subtractive,18,19,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,13,blue,,0,subtractive,28,29,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,14,blue,,0,subtractive,27,28,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,15,blue,,0,subtractive,32,33,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,16,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,17,blue,,0,subtractive,28,29,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,18,blue,,0,subtractive,34,35,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,19,blue,,0,subtractive,27,28,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,20,blue,,0,subtractive,31,32,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,21,blue,blue,1,nochange,28,28,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,22,blue,,0,subtractive,29,30,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,23,blue,,0,subtractive,34,35,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,24,blue,,0,subtractive,26,27,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,25,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,26,blue,,0,subtractive,30,31,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,27,blue,,0,subtractive,38,39,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,28,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,29,blue,,0,subtractive,30,31,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,30,blue,,0,subtractive,23,24,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,31,blue,,0,subtractive,34,35,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,32,blue,,0,subtractive,32,33,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,33,blue,,0,subtractive,35,36,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,34,blue,blue,1,nochange,24,24,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,35,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,36,blue,,0,subtractive,30,31,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,37,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,38,blue,,0,subtractive,17,18,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,39,blue,,0,subtractive,37,38,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,40,blue,,0,subtractive,32,33,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,41,blue,,0,subtractive,38,39,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,42,blue,,0,subtractive,35,36,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,43,blue,,0,subtractive,36,37,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,44,blue,blue,1,nochange,23,23,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,45,blue,,0,subtractive,26,27,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,46,blue,,0,subtractive,29,30,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,47,blue,,0,subtractive,21,22,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,48,blue,,0,subtractive,32,33,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,49,blue,,0,subtractive,22,23,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,0,small;solid;square,small;square;solid,3,nochange,39,39,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,1,small;solid;square,small;square,2,subtractive,25,26,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,2,small;solid;square,square;small,2,subtractive,35,36,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,3,small;solid;square,square;small,2,subtractive,35,36,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,4,small;solid;square,small;square,2,subtractive,30,31,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,5,small;solid;square,small;square,2,subtractive,23,24,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,6,small;solid;square,square;small,2,subtractive,37,38,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,7,small;solid;square,square;small,2,subtractive,40,41,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,8,small;solid;square,small;square,2,subtractive,38,39,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,9,small;solid;square,square,1,subtractive,31,33,0.6666666666666666
S5,subtractive,p_add=0.5_steps=500_temp=1.0,10,small;solid;square,square;small,2,subtractive,30,31,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,11,small;solid;square,small;square,2,subtractive,22,23,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,12,small;solid;square,small;square,2,subtractive,36,37,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,13,small;solid;square,small;square,2,subtractive,29,30,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,14,small;solid;square,square;small;solid,3,nochange,34,34,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,15,small;solid;square,square;small,2,subtractive,46,47,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,16,small;solid;square,small;square,2,subtractive,30,31,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,17,small;solid;square,small;square,2,subtractive,34,35,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,18,small;solid;square,square;small;red,3,mixed,28,28,0.8333333333333334
S5,subtractive,p_add=0.5_steps=500_temp=1.0,19,small;solid;square,square;small,2,subtractive,46,47,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,20,small;solid;square,square;small,2,subtractive,41,42,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,21,small;solid;square,small;square;solid,3,nochange,37,37,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,22,small;solid;square,square;small,2,subtractive,40,41,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,23,small;solid;square,small;square,2,subtractive,36,37,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,24,small;solid;square,small;square;solid,3,nochange,27,27,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,25,small;solid;square,small;square;solid,3,nochange,31,31,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,26,small;solid;square,small;square,2,subtractive,38,39,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,27,small;solid;square,square;small,2,subtractive,34,35,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,28,small;solid;square,square;small,2,subtractive,21,22,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,29,small;solid;square,small;square,2,subtractive,32,33,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,30,small;solid;square,square;small,2,subtractive,27,28,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,31,small;solid;square,small;square,2,subtractive,41,42,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,32,small;solid;square,small;square,2,subtractive,67,68,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,33,small;solid;square,square;small,2,subtractive,36,37,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,34,small;solid;square,square;small,2,subtractive,33,34,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,35,small;solid;square,square;small,2,subtractive,35,36,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,36,small;solid;square,small;solid;square,3,nochange,36,36,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,37,small;solid;square,square;small;solid,3,nochange,26,26,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,38,small;solid;square,small;square,2,subtractive,33,34,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,39,small;solid;square,square;small,2,subtractive,28,29,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,40,small;solid;square,square;small,2,subtractive,35,36,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,41,small;solid;square,small;square,2,subtractive,32,33,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,42,small;solid;square,small;square,2,subtractive,37,38,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,43,small;solid;square,square;small,2,subtractive,39,40,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,44,small;solid;square,square;small,2,subtractive,31,32,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,45,small;solid;square,small;square,2,subtractive,34,35,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,46,small;solid;square,small;square,2,subtractive,42,43,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,47,small;solid;square,square;small,2,subtractive,42,43,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,48,small;solid;square,small;square,2,subtractive,30,31,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,49,small;solid;square,small;square,2,subtractive,42,43,1.0
